,info,timestamp,datetime,symbol,id,order,type,side,takerOrMaker,price,amount,cost,fee,fees
97,"{'a': '1917338892', 'p': '16717.64000000', 'q': '0.01698000', 'f': '2237934802', 'l': '2237934802', 'T': '1669261669643', 'm': True, 'M': True}",1669261669643,2022-11-24T03:47:49.643Z,BTC/USDT,1917338892,,,sell,taker,16717.64,0.01698,283.8655272,,[]
98,"{'a': '1917338893', 'p': '16717.55000000', 'q': '0.34500000', 'f': '2237934803', 'l': '2237934805', 'T': '1669261669643', 'm': True, 'M': True}",1669261669643,2022-11-24T03:47:49.643Z,BTC/USDT,1917338893,,,sell,taker,16717.55,0.345,5767.55475,,[]
99,"{'a': '1917338894', 'p': '16717.54000000', 'q': '0.00170000', 'f': '2237934806', 'l': '2237934806', 'T': '1669261669643', 'm': True, 'M': True}",1669261669643,2022-11-24T03:47:49.643Z,BTC/USDT,1917338894,,,sell,taker,16717.54,0.0017,28.419818,,[]
100,"{'a': '1917338895', 'p': '16718.40000000', 'q': '0.20000000', 'f': '2237934807', 'l': '2237934807', 'T': '1669261669671', 'm': True, 'M': True}",1669261669671,2022-11-24T03:47:49.671Z,BTC/USDT,1917338895,,,sell,taker,16718.4,0.2,3343.68,,[]
101,"{'a': '1917338896', 'p': '16717.54000000', 'q': '0.16810000', 'f': '2237934808', 'l': '2237934808', 'T': '1669261669671', 'm': True, 'M': True}",1669261669671,2022-11-24T03:47:49.671Z,BTC/USDT,1917338896,,,sell,taker,16717.54,0.1681,2810.218474,,[]
102,"{'a': '1917338897', 'p': '16717.48000000', 'q': '0.04161000', 'f': '2237934809', 'l': '2237934809', 'T': '1669261669671', 'm': True, 'M': True}",1669261669671,2022-11-24T03:47:49.671Z,BTC/USDT,1917338897,,,sell,taker,16717.48,0.04161,695.6143428,,[]
103,"{'a': '1917338898', 'p': '16717.44000000', 'q': '0.04072000', 'f': '2237934810', 'l': '2237934810', 'T': '1669261669671', 'm': True, 'M': True}",1669261669671,2022-11-24T03:47:49.671Z,BTC/USDT,1917338898,,,sell,taker,16717.44,0.04072,680.7341568,,[]
104,"{'a': '1917338899', 'p': '16718.08000000', 'q': '0.01361000', 'f': '2237934811', 'l': '2237934811', 'T': '1669261669695', 'm': True, 'M': True}",1669261669695,2022-11-24T03:47:49.695Z,BTC/USDT,1917338899,,,sell,taker,16718.08,0.01361,227.5330688,,[]
105,"{'a': '1917338900', 'p': '16718.08000000', 'q': '0.01020000', 'f': '2237934812', 'l': '2237934812', 'T': '1669261669715', 'm': True, 'M': True}",1669261669715,2022-11-24T03:47:49.715Z,BTC/USDT,1917338900,,,sell,taker,16718.08,0.0102,170.524416,,[]
106,"{'a': '1917338901', 'p': '16717.84000000', 'q': '0.00069000', 'f': '2237934813', 'l': '2237934813', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338901,,,sell,taker,16717.84,0.00069,11.5353096,,[]
107,"{'a': '1917338902', 'p': '16717.45000000', 'q': '0.00068000', 'f': '2237934814', 'l': '2237934814', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338902,,,sell,taker,16717.45,0.00068,11.367866,,[]
108,"{'a': '1917338903', 'p': '16717.27000000', 'q': '0.00598000', 'f': '2237934815', 'l': '2237934815', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338903,,,sell,taker,16717.27,0.00598,99.9692746,,[]
109,"{'a': '1917338904', 'p': '16717.26000000', 'q': '0.00495000', 'f': '2237934816', 'l': '2237934816', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338904,,,sell,taker,16717.26,0.00495,82.750437,,[]
110,"{'a': '1917338905', 'p': '16717.15000000', 'q': '0.01078000', 'f': '2237934817', 'l': '2237934817', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338905,,,sell,taker,16717.15,0.01078,180.210877,,[]
111,"{'a': '1917338906', 'p': '16717.13000000', 'q': '0.06363000', 'f': '2237934818', 'l': '2237934818', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338906,,,sell,taker,16717.13,0.06363,1063.7109819,,[]
112,"{'a': '1917338907', 'p': '16717.12000000', 'q': '0.00700000', 'f': '2237934819', 'l': '2237934819', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338907,,,sell,taker,16717.12,0.007,117.01984,,[]
113,"{'a': '1917338908', 'p': '16717.09000000', 'q': '0.05872000', 'f': '2237934820', 'l': '2237934821', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338908,,,sell,taker,16717.09,0.05872,981.6275248,,[]
114,"{'a': '1917338909', 'p': '16717.08000000', 'q': '0.00816000', 'f': '2237934822', 'l': '2237934823', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338909,,,sell,taker,16717.08,0.00816,136.4113728,,[]
115,"{'a': '1917338910', 'p': '16717.01000000', 'q': '0.20399000', 'f': '2237934824', 'l': '2237934824', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338910,,,sell,taker,16717.01,0.20399,3410.1028699,,[]
116,"{'a': '1917338911', 'p': '16716.99000000', 'q': '0.06604000', 'f': '2237934825', 'l': '2237934825', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338911,,,sell,taker,16716.99,0.06604,1103.9900196,,[]
117,"{'a': '1917338912', 'p': '16716.95000000', 'q': '0.00299000', 'f': '2237934826', 'l': '2237934826', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338912,,,sell,taker,16716.95,0.00299,49.9836805,,[]
118,"{'a': '1917338913', 'p': '16716.88000000', 'q': '0.04161000', 'f': '2237934827', 'l': '2237934827', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338913,,,sell,taker,16716.88,0.04161,695.5893768,,[]
119,"{'a': '1917338914', 'p': '16716.85000000', 'q': '0.05879000', 'f': '2237934828', 'l': '2237934828', 'T': '1669261669775', 'm': True, 'M': True}",1669261669775,2022-11-24T03:47:49.775Z,BTC/USDT,1917338914,,,sell,taker,16716.85,0.05879,982.7836115,,[]
120,"{'a': '1917338915', 'p': '16716.85000000', 'q': '0.00102000', 'f': '2237934829', 'l': '2237934829', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338915,,,sell,taker,16716.85,0.00102,17.051187,,[]
121,"{'a': '1917338916', 'p': '16716.83000000', 'q': '0.00100000', 'f': '2237934830', 'l': '2237934830', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338916,,,sell,taker,16716.83,0.001,16.71683,,[]
122,"{'a': '1917338917', 'p': '16716.79000000', 'q': '0.00688000', 'f': '2237934831', 'l': '2237934831', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338917,,,sell,taker,16716.79,0.00688,115.0115152,,[]
123,"{'a': '1917338918', 'p': '16716.76000000', 'q': '0.00408000', 'f': '2237934832', 'l': '2237934832', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338918,,,sell,taker,16716.76,0.00408,68.2043808,,[]
124,"{'a': '1917338919', 'p': '16716.75000000', 'q': '0.11556000', 'f': '2237934833', 'l': '2237934833', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338919,,,sell,taker,16716.75,0.11556,1931.78763,,[]
125,"{'a': '1917338920', 'p': '16716.72000000', 'q': '0.00100000', 'f': '2237934834', 'l': '2237934834', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338920,,,sell,taker,16716.72,0.001,16.71672,,[]
126,"{'a': '1917338921', 'p': '16716.66000000', 'q': '0.00800000', 'f': '2237934835', 'l': '2237934835', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338921,,,sell,taker,16716.66,0.008,133.73328,,[]
127,"{'a': '1917338922', 'p': '16716.62000000', 'q': '0.00066000', 'f': '2237934836', 'l': '2237934836', 'T': '1669261669785', 'm': True, 'M': True}",1669261669785,2022-11-24T03:47:49.785Z,BTC/USDT,1917338922,,,sell,taker,16716.62,0.00066,11.0329692,,[]
128,"{'a': '1917338923', 'p': '16716.73000000', 'q': '0.00100000', 'f': '2237934837', 'l': '2237934837', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338923,,,sell,taker,16716.73,0.001,16.71673,,[]
129,"{'a': '1917338924', 'p': '16716.45000000', 'q': '0.06102000', 'f': '2237934838', 'l': '2237934838', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338924,,,sell,taker,16716.45,0.06102,1020.037779,,[]
130,"{'a': '1917338925', 'p': '16716.44000000', 'q': '0.14659000', 'f': '2237934839', 'l': '2237934839', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338925,,,sell,taker,16716.44,0.14659,2450.4629396,,[]
131,"{'a': '1917338926', 'p': '16716.43000000', 'q': '0.01020000', 'f': '2237934840', 'l': '2237934840', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338926,,,sell,taker,16716.43,0.0102,170.507586,,[]
132,"{'a': '1917338927', 'p': '16716.42000000', 'q': '0.01400000', 'f': '2237934841', 'l': '2237934841', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338927,,,sell,taker,16716.42,0.014,234.02988,,[]
133,"{'a': '1917338928', 'p': '16716.39000000', 'q': '0.00631000', 'f': '2237934842', 'l': '2237934842', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338928,,,sell,taker,16716.39,0.00631,105.4804209,,[]
134,"{'a': '1917338929', 'p': '16716.38000000', 'q': '0.00548000', 'f': '2237934843', 'l': '2237934844', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338929,,,sell,taker,16716.38,0.00548,91.6057624,,[]
135,"{'a': '1917338930', 'p': '16716.31000000', 'q': '0.27766000', 'f': '2237934845', 'l': '2237934846', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338930,,,sell,taker,16716.31,0.27766,4641.4506346,,[]
136,"{'a': '1917338931', 'p': '16716.30000000', 'q': '0.03942000', 'f': '2237934847', 'l': '2237934847', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338931,,,sell,taker,16716.3,0.03942,658.956546,,[]
137,"{'a': '1917338932', 'p': '16716.28000000', 'q': '0.01900000', 'f': '2237934848', 'l': '2237934850', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338932,,,sell,taker,16716.28,0.019,317.60932,,[]
138,"{'a': '1917338933', 'p': '16716.27000000', 'q': '0.03701000', 'f': '2237934851', 'l': '2237934851', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338933,,,sell,taker,16716.27,0.03701,618.6691527,,[]
139,"{'a': '1917338934', 'p': '16716.26000000', 'q': '0.04084000', 'f': '2237934852', 'l': '2237934855', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338934,,,sell,taker,16716.26,0.04084,682.6920584,,[]
140,"{'a': '1917338935', 'p': '16716.20000000', 'q': '0.33040000', 'f': '2237934856', 'l': '2237934857', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338935,,,sell,taker,16716.2,0.3304,5523.03248,,[]
141,"{'a': '1917338936', 'p': '16716.19000000', 'q': '0.01471000', 'f': '2237934858', 'l': '2237934858', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338936,,,sell,taker,16716.19,0.01471,245.8951549,,[]
142,"{'a': '1917338937', 'p': '16716.19000000', 'q': '0.15469000', 'f': '2237934859', 'l': '2237934859', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338937,,,sell,taker,16716.19,0.15469,2585.8274311,,[]
143,"{'a': '1917338938', 'p': '16716.04000000', 'q': '0.00800000', 'f': '2237934860', 'l': '2237934860', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338938,,,sell,taker,16716.04,0.008,133.72832,,[]
144,"{'a': '1917338939', 'p': '16716.02000000', 'q': '0.02000000', 'f': '2237934861', 'l': '2237934861', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338939,,,sell,taker,16716.02,0.02,334.3204,,[]
145,"{'a': '1917338940', 'p': '16716.00000000', 'q': '0.00296000', 'f': '2237934862', 'l': '2237934863', 'T': '1669261669815', 'm': True, 'M': True}",1669261669815,2022-11-24T03:47:49.815Z,BTC/USDT,1917338940,,,sell,taker,16716.0,0.00296,49.47936,,[]
146,"{'a': '1917338941', 'p': '16716.45000000', 'q': '0.05212000', 'f': '2237934864', 'l': '2237934864', 'T': '1669261669833', 'm': True, 'M': True}",1669261669833,2022-11-24T03:47:49.833Z,BTC/USDT,1917338941,,,sell,taker,16716.45,0.05212,871.261374,,[]
147,"{'a': '1917338942', 'p': '16716.45000000', 'q': '0.07812000', 'f': '2237934865', 'l': '2237934866', 'T': '1669261669846', 'm': True, 'M': True}",1669261669846,2022-11-24T03:47:49.846Z,BTC/USDT,1917338942,,,sell,taker,16716.45,0.07812,1305.889074,,[]
148,"{'a': '1917338943', 'p': '16716.34000000', 'q': '0.13715000', 'f': '2237934867', 'l': '2237934867', 'T': '1669261669865', 'm': False, 'M': True}",1669261669865,2022-11-24T03:47:49.865Z,BTC/USDT,1917338943,,,buy,taker,16716.34,0.13715,2292.646031,,[]
149,"{'a': '1917338944', 'p': '16716.33000000', 'q': '0.00598000', 'f': '2237934868', 'l': '2237934868', 'T': '1669261669866', 'm': True, 'M': True}",1669261669866,2022-11-24T03:47:49.866Z,BTC/USDT,1917338944,,,sell,taker,16716.33,0.00598,99.9636534,,[]
150,"{'a': '1917338945', 'p': '16716.51000000', 'q': '0.00100000', 'f': '2237934869', 'l': '2237934869', 'T': '1669261670008', 'm': False, 'M': True}",1669261670008,2022-11-24T03:47:50.008Z,BTC/USDT,1917338945,,,buy,taker,16716.51,0.001,16.71651,,[]
151,"{'a': '1917338946', 'p': '16716.51000000', 'q': '0.00100000', 'f': '2237934870', 'l': '2237934870', 'T': '1669261670012', 'm': False, 'M': True}",1669261670012,2022-11-24T03:47:50.012Z,BTC/USDT,1917338946,,,buy,taker,16716.51,0.001,16.71651,,[]
152,"{'a': '1917338947', 'p': '16716.51000000', 'q': '0.00100000', 'f': '2237934871', 'l': '2237934871', 'T': '1669261670030', 'm': False, 'M': True}",1669261670030,2022-11-24T03:47:50.030Z,BTC/USDT,1917338947,,,buy,taker,16716.51,0.001,16.71651,,[]
153,"{'a': '1917338948', 'p': '16716.51000000', 'q': '0.00100000', 'f': '2237934872', 'l': '2237934872', 'T': '1669261670043', 'm': False, 'M': True}",1669261670043,2022-11-24T03:47:50.043Z,BTC/USDT,1917338948,,,buy,taker,16716.51,0.001,16.71651,,[]
154,"{'a': '1917338949', 'p': '16716.50000000', 'q': '0.01711000', 'f': '2237934873', 'l': '2237934873', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338949,,,sell,taker,16716.5,0.01711,286.019315,,[]
155,"{'a': '1917338950', 'p': '16716.42000000', 'q': '0.00800000', 'f': '2237934874', 'l': '2237934881', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338950,,,sell,taker,16716.42,0.008,133.73136,,[]
156,"{'a': '1917338951', 'p': '16716.37000000', 'q': '0.00499000', 'f': '2237934882', 'l': '2237934882', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338951,,,sell,taker,16716.37,0.00499,83.4146863,,[]
157,"{'a': '1917338952', 'p': '16716.36000000', 'q': '0.12314000', 'f': '2237934883', 'l': '2237934883', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338952,,,sell,taker,16716.36,0.12314,2058.4525704,,[]
158,"{'a': '1917338953', 'p': '16716.35000000', 'q': '0.18258000', 'f': '2237934884', 'l': '2237934884', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338953,,,sell,taker,16716.35,0.18258,3052.071183,,[]
159,"{'a': '1917338954', 'p': '16716.35000000', 'q': '0.01742000', 'f': '2237934885', 'l': '2237934885', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338954,,,sell,taker,16716.35,0.01742,291.198817,,[]
160,"{'a': '1917338955', 'p': '16716.32000000', 'q': '0.01569000', 'f': '2237934886', 'l': '2237934886', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338955,,,sell,taker,16716.32,0.01569,262.2790608,,[]
161,"{'a': '1917338956', 'p': '16716.21000000', 'q': '0.09207000', 'f': '2237934887', 'l': '2237934887', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338956,,,sell,taker,16716.21,0.09207,1539.0614547,,[]
162,"{'a': '1917338957', 'p': '16715.95000000', 'q': '0.01646000', 'f': '2237934888', 'l': '2237934889', 'T': '1669261670117', 'm': True, 'M': True}",1669261670117,2022-11-24T03:47:50.117Z,BTC/USDT,1917338957,,,sell,taker,16715.95,0.01646,275.144537,,[]
163,"{'a': '1917338958', 'p': '16716.50000000', 'q': '0.03350000', 'f': '2237934890', 'l': '2237934890', 'T': '1669261670120', 'm': True, 'M': True}",1669261670120,2022-11-24T03:47:50.120Z,BTC/USDT,1917338958,,,sell,taker,16716.5,0.0335,560.00275,,[]
164,"{'a': '1917338959', 'p': '16716.36000000', 'q': '0.02025000', 'f': '2237934891', 'l': '2237934891', 'T': '1669261670120', 'm': True, 'M': True}",1669261670120,2022-11-24T03:47:50.120Z,BTC/USDT,1917338959,,,sell,taker,16716.36,0.02025,338.50629,,[]
165,"{'a': '1917338960', 'p': '16716.36000000', 'q': '0.01569000', 'f': '2237934892', 'l': '2237934892', 'T': '1669261670124', 'm': True, 'M': True}",1669261670124,2022-11-24T03:47:50.124Z,BTC/USDT,1917338960,,,sell,taker,16716.36,0.01569,262.2796884,,[]
166,"{'a': '1917338961', 'p': '16715.91000000', 'q': '0.05982000', 'f': '2237934893', 'l': '2237934893', 'T': '1669261670124', 'm': True, 'M': True}",1669261670124,2022-11-24T03:47:50.124Z,BTC/USDT,1917338961,,,sell,taker,16715.91,0.05982,999.9457362,,[]
167,"{'a': '1917338962', 'p': '16715.89000000', 'q': '0.00207000', 'f': '2237934894', 'l': '2237934894', 'T': '1669261670124', 'm': True, 'M': True}",1669261670124,2022-11-24T03:47:50.124Z,BTC/USDT,1917338962,,,sell,taker,16715.89,0.00207,34.6018923,,[]
168,"{'a': '1917338963', 'p': '16715.85000000', 'q': '0.08973000', 'f': '2237934895', 'l': '2237934895', 'T': '1669261670124', 'm': True, 'M': True}",1669261670124,2022-11-24T03:47:50.124Z,BTC/USDT,1917338963,,,sell,taker,16715.85,0.08973,1499.9132205,,[]
169,"{'a': '1917338964', 'p': '16715.83000000', 'q': '0.00635000', 'f': '2237934896', 'l': '2237934896', 'T': '1669261670124', 'm': True, 'M': True}",1669261670124,2022-11-24T03:47:50.124Z,BTC/USDT,1917338964,,,sell,taker,16715.83,0.00635,106.1455205,,[]
170,"{'a': '1917338965', 'p': '16716.50000000', 'q': '0.00518000', 'f': '2237934897', 'l': '2237934897', 'T': '1669261670136', 'm': True, 'M': True}",1669261670136,2022-11-24T03:47:50.136Z,BTC/USDT,1917338965,,,sell,taker,16716.5,0.00518,86.59147,,[]
171,"{'a': '1917338966', 'p': '16716.50000000', 'q': '0.03804000', 'f': '2237934898', 'l': '2237934898', 'T': '1669261670145', 'm': False, 'M': True}",1669261670145,2022-11-24T03:47:50.145Z,BTC/USDT,1917338966,,,buy,taker,16716.5,0.03804,635.89566,,[]
172,"{'a': '1917338967', 'p': '16716.25000000', 'q': '0.00061000', 'f': '2237934899', 'l': '2237934899', 'T': '1669261670232', 'm': True, 'M': True}",1669261670232,2022-11-24T03:47:50.232Z,BTC/USDT,1917338967,,,sell,taker,16716.25,0.00061,10.1969125,,[]
173,"{'a': '1917338968', 'p': '16715.85000000', 'q': '0.00072000', 'f': '2237934900', 'l': '2237934900', 'T': '1669261670232', 'm': True, 'M': True}",1669261670232,2022-11-24T03:47:50.232Z,BTC/USDT,1917338968,,,sell,taker,16715.85,0.00072,12.035412,,[]
174,"{'a': '1917338969', 'p': '16715.85000000', 'q': '0.00100000', 'f': '2237934901', 'l': '2237934901', 'T': '1669261670296', 'm': True, 'M': True}",1669261670296,2022-11-24T03:47:50.296Z,BTC/USDT,1917338969,,,sell,taker,16715.85,0.001,16.71585,,[]
175,"{'a': '1917338970', 'p': '16715.99000000', 'q': '0.00200000', 'f': '2237934902', 'l': '2237934902', 'T': '1669261670768', 'm': True, 'M': True}",1669261670768,2022-11-24T03:47:50.768Z,BTC/USDT,1917338970,,,sell,taker,16715.99,0.002,33.43198,,[]
176,"{'a': '1917338971', 'p': '16715.89000000', 'q': '0.00201000', 'f': '2237934903', 'l': '2237934903', 'T': '1669261670768', 'm': True, 'M': True}",1669261670768,2022-11-24T03:47:50.768Z,BTC/USDT,1917338971,,,sell,taker,16715.89,0.00201,33.5989389,,[]
177,"{'a': '1917338972', 'p': '16715.86000000', 'q': '0.00597000', 'f': '2237934904', 'l': '2237934904', 'T': '1669261670768', 'm': True, 'M': True}",1669261670768,2022-11-24T03:47:50.768Z,BTC/USDT,1917338972,,,sell,taker,16715.86,0.00597,99.7936842,,[]
